,word,f1,f2,f3,f4,f5,f6,f7,number_of_letters,chatgpt_score_encoded,fasttext_A_sim,fasttext_B_sim,fasttext_C_sim
29054,шадыман-шаттық,0,0,0,0,0,2,0,14,4.0,0.622441,0.70430523,0.691801
29055,шадыр,1,0,0,0,0,1,0,5,1.0,0.25512838,0.30283645,0.36184996
29056,шажырқай,2,0,0,0,0,0,0,8,2.0,0.16259278,0.18085818,0.23846023
29057,шайлықтыру,0,0,0,0,0,2,0,10,3.0,0.4560813,0.48212942,0.4429942
29058,шаймалау,2,0,0,0,0,0,0,8,2.0,0.24328886,0.2853644,0.28775343
29059,шайнағыш,0,0,2,0,0,0,0,8,2.0,0.38372397,0.40352955,0.42598093
29060,шайнама,0,0,0,0,0,2,0,7,2.0,0.40445438,0.4314832,0.41525096
29061,шайпаулық,0,0,0,0,0,2,0,9,2.0,0.65394944,0.7186451,0.70619214
29062,шайтандық,0,0,0,1,0,1,0,9,2.0,0.38154998,0.44166327,0.403133
29063,шайынды,0,0,2,0,0,0,0,7,2.0,0.3686688,0.39410934,0.36812305
29064,шақайлы,0,0,0,0,0,2,0,7,2.0,0.60159665,0.6319741,0.6263795
29065,шақтыру,0,0,0,0,0,2,0,7,2.0,0.47117653,0.50574726,0.45276165
29066,шақылдақ,2,0,0,0,0,0,0,8,2.0,0.3380465,0.38751787,0.3857038
29067,шалағайлау,0,0,0,0,0,2,0,10,3.0,0.46402493,0.5223474,0.5411967
29068,шаласыз,0,0,0,2,0,0,0,7,2.0,0.40261933,0.41837972,0.4342256
29069,шалғайлау,0,0,0,0,0,2,0,9,2.0,0.44442302,0.49424356,0.54878837
29070,шалғындық,2,0,0,0,0,0,0,9,2.0,0.3775604,0.45328137,0.46200928
29071,шал-кемпірдей,2,0,0,0,0,0,0,13,4.0,0.43861815,0.41718888,0.37537193
29072,шалп,0,0,0,0,0,2,0,4,1.0,-0.17971185,-0.18739228,-0.15862606
29073,шалпылдау,0,0,2,0,0,0,0,9,2.0,0.48536572,0.5430731,0.53033185
29074,шалшықтай,2,0,0,0,0,0,0,9,2.0,0.49799395,0.5417493,0.5526188
29075,шалықтану,2,0,0,0,0,0,0,9,2.0,0.37143517,0.42160526,0.42645845
29076,шамасыз,0,0,2,0,0,0,0,7,2.0,0.40447518,0.44595495,0.39954823
29077,шамшырақтай,0,0,0,0,1,1,0,11,3.0,0.3681232,0.42133868,0.43495378
29078,шанакеш,0,0,0,0,0,2,0,7,2.0,0.42392093,0.43230614,0.44692257
29079,шапақты,2,0,0,0,0,0,0,7,2.0,0.46800694,0.5079752,0.53673244
29080,шапқат,2,0,0,0,0,0,0,6,1.0,0.3035057,0.31903467,0.30694008
29081,шариғаттық,2,0,0,0,0,0,0,10,3.0,0.37990278,0.46950257,0.44658655
29082,шарпылу,0,0,0,2,0,0,0,7,2.0,0.42135504,0.4768352,0.47372964
29083,шаруақорлық,0,0,0,1,0,1,0,11,3.0,0.5172539,0.5857262,0.5766353
29084,шаруашыл,2,0,0,0,0,0,0,8,2.0,0.42770746,0.48717394,0.43825242
29085,шаруашылық-мәдени,2,0,0,0,0,0,0,17,4.0,0.40010852,0.48237306,0.45458287
29086,шаршаңқырау,0,0,0,2,0,0,0,11,3.0,0.49922287,0.50932103,0.5094049
29087,шарықтату,2,0,0,0,0,0,0,9,2.0,0.44900832,0.47218361,0.48930815
29088,шатақтық,2,0,0,0,0,0,0,8,2.0,0.37012988,0.3950815,0.41813004
29089,шатасу,2,0,0,0,0,0,1,6,1.0,0.33520067,0.35729098,0.36387932
29090,шатқалаң,0,0,0,0,0,2,0,8,2.0,0.41622788,0.46293363,0.49998027
29091,шатпақтау,0,0,2,0,0,0,0,9,2.0,0.36124653,0.4194979,0.44038057
29092,шат-шәлекей,1,0,1,0,0,0,0,11,3.0,0.45483375,0.482188,0.47533417
29093,шатып-бұтыбу,0,0,0,0,1,1,0,12,3.0,0.35947067,0.37461925,0.38459086
29094,шатыр-шұтыр,0,0,0,0,0,2,0,11,3.0,0.3412995,0.36509314,0.35859427
29095,шауқарға,0,0,0,2,0,0,0,8,2.0,0.301174,0.31868663,0.34402338
29096,шаһардай,2,0,0,0,0,0,0,8,2.0,0.57099855,0.61289614,0.59270716
29097,шашақтай,0,0,2,0,0,0,0,8,2.0,0.47901863,0.5466012,0.5909163
29098,шашбаулау,0,0,0,2,0,0,0,9,2.0,0.48294824,0.5491003,0.5477681
29099,шашпай-төкпей,0,0,0,0,0,2,0,13,4.0,0.56252843,0.59017605,0.5859906
29100,шашудай,2,0,0,0,0,0,0,7,2.0,0.5313346,0.5711609,0.54609835
29101,шашыраңқырау,2,0,0,0,0,0,0,12,3.0,0.51331395,0.5670211,0.5547221
29102,шашыратқы,2,0,0,0,0,0,0,9,2.0,0.29215968,0.33251554,0.3095751
29103,шашыратқыш,0,2,0,0,0,0,0,10,3.0,0.35590342,0.4243391,0.41649276
29104,шаянтәрізділер,2,0,0,0,0,0,0,14,4.0,0.2753933,0.29098395,0.27238077
29105,шәкірттей,2,0,0,0,0,0,0,9,2.0,0.3769272,0.40381274,0.4052723
29106,шәңкілдеу,0,0,2,0,0,0,0,9,2.0,0.46742836,0.47457606,0.4796903
29107,шәу,0,0,0,0,0,2,0,3,0.0,-0.25239292,-0.33357155,-0.3127574
29108,шәулі,2,0,0,0,0,0,0,5,1.0,0.07723091,0.056393784,0.038481347
29109,шәу-шәу,2,0,0,0,0,0,0,7,2.0,0.12949844,0.17456385,0.150466
29110,шәшке,1,0,1,0,0,0,0,5,1.0,0.030055111,-0.011906993,-0.054119878
29111,шегіну,0,0,0,2,0,0,4,6,1.0,0.1543554,0.2178219,0.2605711
29112,шегіндіру,2,0,0,0,0,0,0,9,2.0,0.36644602,0.41366044,0.4041547
29113,шегіргүл,2,0,0,0,0,0,0,8,2.0,0.31841454,0.33813334,0.33619836
29114,шегірткедей,0,0,0,0,0,2,0,11,3.0,0.38531974,0.40663895,0.40188316
29115,шежірешіл,0,0,0,0,0,2,0,9,2.0,0.4167621,0.47239003,0.47806853
29116,шежірешілік,1,0,0,1,0,0,0,11,3.0,0.43091133,0.52269834,0.52719223
29117,шекелік,2,0,0,0,0,0,0,7,2.0,0.34976983,0.4081976,0.42417562
29118,шектеушілік,0,0,0,0,0,2,0,11,3.0,0.34113163,0.4519428,0.44168285
29119,шемен,0,0,0,0,0,2,0,5,1.0,0.35177156,0.37210205,0.38430962
29120,шемендей,0,0,0,0,0,2,0,8,2.0,0.49444866,0.5262184,0.5144481
29121,шендеуіш,0,0,0,0,0,2,0,8,2.0,0.31697825,0.3802093,0.33797437
29122,шеңберлену,2,0,0,0,0,0,0,10,3.0,0.47579136,0.49654064,0.4627236
29123,шербет,2,0,0,0,0,0,0,6,1.0,0.24254374,0.2511985,0.17726904
29124,шермию,0,0,0,0,0,2,0,6,1.0,0.1703423,0.22110583,0.24413441
29125,шертпе,2,0,0,0,0,0,0,6,1.0,0.28608245,0.34365195,0.403377
29126,шерулік,0,0,0,0,0,2,0,7,2.0,0.49541092,0.5367312,0.4626226
29127,шетелше,0,0,0,0,0,2,0,7,2.0,0.56989557,0.6126665,0.5929046
29128,шеткей,0,0,0,0,0,2,0,6,1.0,0.39682612,0.4418153,0.48965907
29129,шет-шеті,0,0,1,0,0,1,0,8,2.0,0.28287232,0.31139112,0.34755218
29130,шетінеу,1,0,0,1,0,0,0,7,2.0,0.3296764,0.30189413,0.31360644
29131,шешетай,0,0,2,0,0,0,0,7,2.0,0.4562283,0.44755134,0.46125954
29132,шешісу,2,0,0,0,0,0,0,6,1.0,0.3967059,0.38471717,0.36671925
29133,шибарқыт,2,0,0,0,0,0,0,8,2.0,0.3562801,0.4101176,0.41374692
29134,шиелену,1,0,0,1,0,0,0,7,2.0,0.44449958,0.49912077,0.49193978
29135,шикілі-пісілі,0,0,0,0,0,2,0,13,4.0,0.48446378,0.5552706,0.55302125
29136,шипагерлік,0,0,0,0,0,2,0,10,3.0,0.44573087,0.49267486,0.45373067
29137,шип-шип,0,0,2,0,0,0,0,7,2.0,0.16303788,0.22472052,0.2664819
29138,ширектік,1,0,0,1,0,0,0,8,2.0,0.38736367,0.42136806,0.424108
29139,шиыр-шиыр,2,0,0,0,0,0,0,9,2.0,0.39889506,0.450675,0.44966757
29140,шиіт,2,0,0,0,0,0,0,4,1.0,-0.10007308,-0.09869356,-0.12777978
29141,шкала-кесте,2,0,0,0,0,0,0,11,3.0,0.34237868,0.3414689,0.29077515
29142,шмуцтитул,0,2,0,0,0,0,0,9,2.0,0.18926576,0.21341191,0.22724555
29143,шоғырлау,0,1,1,0,0,0,0,8,2.0,0.3570346,0.43774426,0.40075296
29144,шодыраю,0,0,1,0,0,1,0,7,2.0,0.11365145,0.08043609,0.12633117
29145,шойдай,0,0,0,0,0,2,0,6,1.0,0.5284069,0.56970847,0.59031236
29146,шоқталу,1,0,1,0,0,0,0,7,2.0,0.38667318,0.46802735,0.4555759
29147,шолақтық,1,0,1,0,0,0,0,8,2.0,0.4558084,0.511699,0.5732284
29148,шолжаңдау,0,0,1,0,0,1,0,9,2.0,0.38023862,0.3972452,0.3690676
29149,шолжию,0,0,0,0,2,0,0,6,1.0,0.37928003,0.43261027,0.44735673
29150,шолтиту,0,0,0,2,0,0,0,7,2.0,0.29375106,0.3497048,0.3990928
29151,шом,0,0,0,1,0,1,0,3,0.0,0.05880118,0.026455006,0.021706287
29152,шоңайна,0,0,2,0,0,0,0,7,2.0,0.3360636,0.36221778,0.3595299
29153,шоңқаю,0,0,2,0,0,0,0,6,1.0,0.44304812,0.49349278,0.50419426
29154,шоңқы,0,0,0,2,0,0,0,5,1.0,0.49962947,0.55863655,0.56588405
29155,шопақ,0,0,1,1,0,0,0,5,1.0,0.47677377,0.53306293,0.50417614
29156,шормақ,0,0,0,0,0,2,0,6,1.0,0.4071679,0.42235523,0.3878342
29157,шоршию,0,0,2,0,0,0,0,6,1.0,0.27066067,0.25117934,0.23797627
29158,шоршуық,0,0,2,0,0,0,0,7,2.0,0.34818718,0.3395309,0.34325814
29159,шошқаша,0,0,0,0,0,2,0,7,2.0,0.47443077,0.51419896,0.5261304
29160,шөкімдеу,0,0,0,0,0,2,0,8,2.0,0.45523024,0.47339475,0.47026947
29161,шөкімдеп,0,0,0,0,0,2,0,8,2.0,0.45600313,0.47573736,0.4845021
29162,шөлдету,1,0,0,1,0,0,0,7,2.0,0.4610494,0.49766114,0.5008089
29163,шөлпілдету,0,0,0,0,0,2,0,10,3.0,0.37353197,0.39792475,0.39905155
29164,шөліркеу,1,0,1,0,0,0,0,8,2.0,0.5179603,0.59434587,0.58654946
29165,шөптесін,0,0,0,0,0,2,0,8,2.0,0.38297853,0.40373358,0.36319634
29166,шөп-шөп,0,0,0,2,0,0,0,7,2.0,0.50024945,0.57219815,0.55758804
29167,шөпілдеу,1,0,0,1,0,0,0,8,2.0,0.46007073,0.48261905,0.44634485
29168,шөпілдету,0,0,1,1,0,0,0,9,2.0,0.26609778,0.28165308,0.29932788
29169,шөтке,0,0,2,0,0,0,0,5,1.0,0.4655249,0.46469194,0.45966366
29170,шрифтілік,0,2,0,0,0,0,0,9,2.0,0.4925721,0.5705524,0.55469316
29171,шу-шу,0,0,2,0,0,0,0,5,1.0,0.087403,0.121454544,0.12047544
29172,шұбақ,0,0,1,0,0,1,0,5,1.0,0.5519426,0.6116482,0.6589217
29173,шұбырын,0,0,0,2,0,0,0,7,2.0,0.47765607,0.49083844,0.49295086
29174,шұғылданушылық,0,0,0,0,0,2,0,14,4.0,0.37047374,0.4212598,0.39975166
29175,шұқанақ,1,0,1,0,0,0,0,7,2.0,0.52114373,0.53662384,0.50117946
29176,шұқшыңдау,1,0,0,0,1,0,0,9,2.0,0.42262968,0.47988895,0.47116417
29177,шұқыту,0,0,0,0,0,2,0,6,1.0,0.4672283,0.53118396,0.53427595
29178,шұлғау,1,0,0,0,0,1,0,6,1.0,0.3138459,0.36445487,0.33254898
29179,шұлғыту,0,0,0,0,0,2,0,7,2.0,0.45554978,0.5213217,0.56019926
29180,шұрқырасу,0,0,1,0,1,0,0,9,2.0,0.48846215,0.5164912,0.51114506
29181,шүйкедей,0,0,0,0,0,2,0,8,2.0,0.46188563,0.48457468,0.48241934
29182,шүйкелеу,0,0,2,0,0,0,0,8,2.0,0.3024965,0.3277648,0.34277153
29183,шүлдір-шүлдір,2,0,0,0,0,0,0,13,4.0,0.48573095,0.54019517,0.5532849
29184,шүңіректеу,0,0,0,0,0,2,0,10,3.0,0.33060426,0.36919817,0.40587455
29185,шыбықтау,0,0,2,0,0,0,0,8,2.0,0.5075709,0.543263,0.5324424
29186,шыбыш,0,0,0,0,0,2,0,5,1.0,0.39229974,0.35943615,0.33803198
29187,шығармадай,0,0,0,0,0,2,0,10,3.0,0.51964283,0.54359037,0.53047657
29188,шығыңқылық,0,0,1,0,0,1,0,10,3.0,0.48472106,0.55675215,0.5818625
29189,шыжылдау,0,0,2,0,0,0,0,8,2.0,0.41364047,0.46238264,0.4163815
29190,шықыр-шықыр,1,0,1,0,0,0,0,11,3.0,0.4066559,0.43260005,0.45317945
29191,шылбыр,1,0,0,0,1,0,0,6,1.0,0.2795309,0.3281696,0.35075217
29192,шылдырлату,0,0,2,0,0,0,0,10,3.0,0.3085178,0.37267566,0.39953595
29193,шылдыр-шылдыр,0,0,2,0,0,0,0,13,4.0,0.3077952,0.371943,0.36676592
29194,шылымқорлық,0,0,0,0,0,2,0,11,3.0,0.49618524,0.5609194,0.5253587
29195,шын-өтірік,0,0,0,2,0,0,0,10,3.0,0.53928983,0.60619587,0.57282513
29196,шыныдай,0,0,2,0,0,0,0,7,2.0,0.40382144,0.46844208,0.49460262
29197,шынымен,0,0,0,2,0,0,0,7,2.0,0.37214348,0.38258165,0.36024487
29198,шыныталшық,2,0,0,0,0,0,0,10,3.0,0.51493317,0.58813906,0.56733936
29199,шынытәріздес,2,0,0,0,0,0,0,12,3.0,0.45943347,0.513772,0.5261995
29200,шыңдауыл,2,0,0,0,0,0,0,8,2.0,0.36872742,0.40872347,0.42450112
29201,шыңылтыр,1,0,0,0,0,1,0,8,2.0,0.4720671,0.5237727,0.5149243
29202,шып,0,0,0,0,0,2,0,3,0.0,0.06688269,0.044831187,0.032492463
29203,шыпшу,0,0,0,1,0,1,0,5,1.0,0.43740004,0.54520327,0.5253597
29204,шырадай,0,0,2,0,0,0,0,7,2.0,0.5250237,0.5557023,0.5300428
29205,шырайлық,1,0,0,0,0,1,0,8,2.0,0.5148068,0.60850674,0.5589179
29206,шырматылу,0,0,0,1,0,1,0,9,2.0,0.45573413,0.45338404,0.47187245
29207,шытырлақ,0,0,2,0,0,0,0,8,2.0,0.30972046,0.3230231,0.32648146
29208,ыдыс-контейнер,1,0,0,0,0,1,0,14,4.0,0.47420165,0.49779454,0.38854718
29209,ызақорлық,0,0,0,0,0,2,0,9,2.0,0.3604377,0.4350061,0.4503776
29210,ықпыл-жықпыл,0,0,0,0,0,2,0,12,3.0,0.2828944,0.29528058,0.30676252
29211,ымдасып-жымдасу,0,0,0,2,0,0,0,15,4.0,0.34825656,0.38783664,0.4275923
29212,ым-ишараттық,0,0,0,0,0,2,0,12,3.0,0.47514147,0.52878445,0.49088043
29213,ымырасыздық,1,0,0,0,0,1,0,11,3.0,0.35934296,0.44378728,0.41709197
29214,ынты,2,0,0,0,0,0,0,4,1.0,0.2915059,0.36631668,0.37267172
29215,ынты-шынты,0,0,0,1,1,0,0,10,3.0,0.4616779,0.5521338,0.53868777
29216,ынты-шынтысымен,0,0,0,0,2,0,0,15,4.0,0.35568067,0.37882823,0.38131416
29217,ыңғуыр,0,0,0,0,0,2,0,6,1.0,-0.1673018,-0.19064814,-0.15832281
29218,ыңқыл-сыңқыл,0,0,0,0,0,2,0,12,3.0,0.42093524,0.447939,0.46078736
29219,ырзашылық,0,0,0,2,0,0,0,9,2.0,0.46733117,0.5863544,0.55417424
29220,ыр-р,0,0,2,0,0,0,0,4,1.0,0.13290825,0.1525698,0.107432
29221,ыршып-шоршып,0,0,1,0,0,1,0,12,3.0,0.5024723,0.5455146,0.58082354
29222,ысқырғыш,0,0,2,0,0,0,0,8,2.0,0.3316371,0.35049367,0.32016942
29223,ыссылық,2,0,0,0,0,0,0,7,2.0,0.40122548,0.4691308,0.4782354
29224,ысылдап-пышылдап,0,0,1,1,0,0,0,16,4.0,0.402173,0.4196529,0.4450656
29225,ысылдауық,2,0,0,0,0,0,0,9,2.0,0.36746424,0.41577414,0.39534512
29226,ізші,1,0,1,0,0,0,0,4,1.0,0.25000027,0.2444369,0.23115468
29227,ілгерілік,1,0,0,0,0,1,0,9,2.0,0.46880838,0.53171366,0.56832516
29228,іркес-тіркес,0,0,0,1,0,1,0,12,3.0,0.32475054,0.34566575,0.35431775
29229,іртік,0,0,0,1,0,1,0,5,1.0,0.3524934,0.3758766,0.4252544
29230,іріктемелі,0,0,0,0,0,2,0,10,3.0,0.4093826,0.44198006,0.41622025
29231,ісіңкі,1,0,0,1,0,0,0,6,1.0,0.33724582,0.39559734,0.4209235
29232,ішек-құрылыс,0,0,0,1,0,1,0,12,3.0,0.4549662,0.51297694,0.46434185
29233,ішкөйлек,1,0,0,0,0,1,0,8,2.0,0.39386934,0.4219473,0.39964396
29234,ішқұсталық,0,0,1,0,0,1,0,10,3.0,0.3670354,0.3908659,0.34614363
29235,эквиваленттілік,2,0,0,0,0,0,0,15,4.0,0.3003236,0.3791853,0.32695043
29236,эквивокация,2,0,0,0,0,0,0,11,3.0,0.43973812,0.511465,0.48852098
29237,экзарация,2,0,0,0,0,0,0,9,2.0,0.279044,0.33547693,0.3246424
29238,экзистенциалдылық,1,0,0,0,0,1,0,17,4.0,0.3234698,0.38783082,0.33664957
29239,экзодерма,2,0,0,0,0,0,0,9,2.0,0.28287473,0.298495,0.30734476
29240,экзон,2,0,0,0,0,0,0,5,1.0,0.4327928,0.5010877,0.49448788
29241,эккерлік,2,0,0,0,0,0,0,8,2.0,0.43847656,0.5107894,0.4976275
29242,экологиялық-географиялық,2,0,0,0,0,0,0,24,4.0,0.46936417,0.5230965,0.50075865
29243,экономикалық-математикалық,1,0,0,0,0,1,0,26,4.0,0.37412333,0.42331615,0.43046933
29244,экономистсымақ,0,0,0,0,0,2,0,14,4.0,0.56031674,0.60297245,0.5611662
29245,экпорт,0,0,0,0,0,2,0,6,1.0,0.28292167,0.36741337,0.3493549
29246,экрандалу,2,0,0,0,0,0,0,9,2.0,0.4240771,0.46409678,0.47061437
29247,экранды-дыбыстық,0,0,0,0,0,2,0,16,4.0,0.49223715,0.5382414,0.5542135
29248,экскалатор,0,2,0,0,0,0,0,10,3.0,0.39994663,0.42800623,0.39618534
29249,экспозициялық,2,0,0,0,0,0,0,13,4.0,0.33995757,0.36196184,0.34240285
29250,экспо-кешен,0,0,0,1,0,1,0,11,3.0,0.4230978,0.48968866,0.43392387
29251,экспонаттық-құжаттық,0,2,0,0,0,0,0,20,4.0,0.4647357,0.5360954,0.5010281
29252,экспрессивті-стилистикалық,2,0,0,0,0,0,0,26,4.0,0.4299596,0.4837888,0.49295413
29253,экспрессионизм,2,0,0,0,0,0,0,14,4.0,0.2583013,0.33299425,0.3622636
29254,экспрессоид,0,0,0,0,0,2,0,11,3.0,0.27521563,0.30958778,0.29553077
29255,экспромт,0,0,0,1,0,1,0,8,2.0,0.3038714,0.33204728,0.33188444
29256,экстраверттік,0,0,0,0,2,0,0,13,4.0,0.36292827,0.42492905,0.41204363
29257,экстрадиция,0,1,0,0,0,1,0,11,3.0,0.33456698,0.39809984,0.35345024
29258,экстраполяция,2,0,0,0,0,0,0,13,4.0,0.2886428,0.3213222,0.28266445
29259,экстраполяциялық,0,0,0,0,2,0,0,16,4.0,0.41070706,0.46588844,0.48096058
29260,эктобронх,2,0,0,0,0,0,0,9,2.0,0.21216567,0.29376373,0.32889012
29261,электрвакуумдық,2,0,0,0,0,0,0,15,4.0,0.35930485,0.4311091,0.40992954
29262,электр-газ,0,0,0,0,0,2,0,10,3.0,0.48762935,0.540147,0.50638205
29263,электрдинамика,1,0,0,0,0,1,0,14,4.0,0.36612424,0.43074825,0.4031907
29264,электрдинамикалық,2,0,0,0,0,0,0,17,4.0,0.4077674,0.48219663,0.47434127
29265,электркинетикалық,2,0,0,0,0,0,0,17,4.0,0.4255332,0.48857412,0.4522504
29266,электрмонтаж,0,0,0,0,0,2,0,12,3.0,0.45005894,0.4815869,0.47016817
29267,электрон-акцептор,2,0,0,0,0,0,0,17,4.0,0.32252172,0.37484455,0.36400437
29268,электрон-донор,2,0,0,0,0,0,0,14,4.0,0.4656675,0.48901105,0.44381428
29269,электроникалық,0,0,0,0,0,2,0,14,4.0,0.41045097,0.44758943,0.43342274
29270,электроультрасүзу,2,0,0,0,0,0,0,17,4.0,0.42314962,0.45152146,0.44000942
29271,электрофикация,2,0,0,0,0,0,0,14,4.0,0.38458633,0.43139142,0.41273975
29272,электрпеш,2,0,0,0,0,0,0,9,2.0,0.5120379,0.5639715,0.5592983
29273,электрхимия,2,0,0,0,0,0,0,11,3.0,0.3238863,0.3669382,0.33421534
29274,элефантиаз,2,0,0,0,0,0,0,10,3.0,0.32968858,0.3537906,0.35414925
29275,эликсир,0,0,0,0,2,0,0,7,2.0,0.24433595,0.24701516,0.17632084
29276,элитарлық,2,0,0,0,0,0,0,9,2.0,0.4027443,0.5061414,0.49867183
29277,эллинистік,2,0,0,0,0,0,0,10,3.0,0.33292744,0.40558758,0.4395588
29278,эмбриологиялық,2,0,0,0,0,0,0,14,4.0,0.31966466,0.37575442,0.364328
29279,эмбрион,1,0,0,0,0,1,0,7,2.0,0.2604351,0.23776416,0.21826506
29280,эмбрионды,1,0,0,0,0,1,0,9,2.0,0.25583538,0.2505382,0.21379328
29281,эмотивтілік,0,0,0,0,0,2,0,11,3.0,0.21843949,0.29547155,0.24540147
29282,эмульсиялық,1,0,0,0,0,1,0,11,3.0,0.31586114,0.39870453,0.3794568
29283,эндаумент-қор,0,2,0,0,0,0,0,13,4.0,0.17699276,0.21880922,0.2406604
29284,эндемикалық,2,0,0,0,0,0,0,11,3.0,0.32695213,0.37555417,0.38275364
29285,эндодерма,2,0,0,0,0,0,0,9,2.0,0.26551148,0.27416605,0.29827067
29286,эндоскопия,0,0,0,0,2,0,0,10,3.0,0.21804257,0.23836221,0.249986
29287,энергиялық,0,0,0,0,0,2,0,10,3.0,0.37372443,0.42777598,0.35846955
29288,энергиялық-ақпараттық,0,0,0,0,0,2,0,21,4.0,0.42780095,0.5041448,0.45899725
29289,энергокомпания,0,0,0,0,0,2,0,14,4.0,0.37327725,0.39917096,0.3572909
29290,энтобронх,2,0,0,0,0,0,0,9,2.0,0.24118064,0.3153621,0.33471793
29291,энтомологиялық,0,2,0,0,0,0,0,14,4.0,0.3353324,0.3704019,0.30265918
29292,энтузиазм,1,0,0,0,0,1,0,9,2.0,0.26146248,0.29527524,0.24633457
29293,энциклопедист-ғалым,2,0,0,0,0,0,0,19,4.0,0.19388697,0.2611355,0.24118493
29294,эоксид,2,0,0,0,0,0,0,6,1.0,0.42604887,0.50695455,0.43271178
29295,эолды,2,0,0,0,0,0,0,5,1.0,0.27242893,0.31613737,0.34981152
29296,эпентеза,0,0,0,0,0,2,0,8,2.0,0.22675432,0.22688544,0.2073834
29297,эпентезалық,0,0,0,0,0,2,0,11,3.0,0.47549814,0.5321402,0.48105967
29298,эпидемиялық,2,0,0,0,0,0,0,11,3.0,0.29941988,0.32136303,0.30834186
29299,эпизона,2,0,0,0,0,0,0,7,2.0,0.36034608,0.39101535,0.38682544
29300,эпизоотия,0,2,0,0,0,0,0,9,2.0,0.25216067,0.24492647,0.21906057
29301,эпилепсия,1,0,0,0,0,1,0,9,2.0,0.21502557,0.2173472,0.22180408
29302,эпистаз,2,0,0,0,0,0,0,7,2.0,0.24713907,0.3153603,0.26756322
29303,эпистемикалық,0,0,0,0,0,2,0,13,4.0,0.3959832,0.5043155,0.5164185
29304,эпитема,2,0,0,0,0,0,0,7,2.0,0.45202667,0.5293034,0.55011505
29305,эпифит,2,0,0,0,0,0,0,6,1.0,0.1916458,0.21818598,0.19133995
29306,эпифора,0,0,0,0,0,2,0,7,2.0,0.26464978,0.2949918,0.32365045
29307,эпсилон,2,0,0,0,0,0,0,7,2.0,0.21546368,0.2684143,0.2843178
29308,эразм,2,0,0,0,0,0,0,5,1.0,0.3321042,0.39373004,0.4188645
29309,эротикалық,0,0,0,0,2,0,0,10,3.0,0.3826994,0.3874671,0.38707885
29310,эскорт,0,0,0,0,2,0,0,6,1.0,0.015887763,0.07238281,0.07864496
29311,эссеистикалық,0,0,0,0,0,2,0,13,4.0,0.5216276,0.59147996,0.5681802
29312,эстетикалық-көркемдік,0,0,0,0,0,2,0,21,4.0,0.38453013,0.47966814,0.49337888
29313,эстроген,0,0,0,0,0,2,0,8,2.0,0.24578793,0.27303183,0.25408083
29314,эталондық,1,0,0,0,0,1,0,9,2.0,0.29650885,0.32637775,0.25051168
29315,этилидендиацетат,2,0,0,0,0,0,0,16,4.0,0.4441436,0.5157468,0.4842332
29316,этнизация,0,0,0,0,0,2,0,9,2.0,0.34535724,0.43309113,0.39677727
29317,этникалық-саяси,2,0,0,0,0,0,0,15,4.0,0.30555227,0.39283684,0.40421417
29318,этнодемографиялық,0,0,0,0,0,2,0,17,4.0,0.35497347,0.41434786,0.39611295
29319,этноконцепт,0,0,0,0,0,2,0,11,3.0,0.34730378,0.42403418,0.40573832
29320,этномәдениеттанушы,0,0,0,2,0,0,0,18,4.0,0.3581441,0.44073415,0.44001737
29321,этнопсихология,0,0,0,0,0,2,0,14,4.0,0.25570923,0.30522048,0.25843233
29322,этносаясат,0,0,0,0,0,2,0,10,3.0,0.3678804,0.44858965,0.41247937
29323,этносаясаттану,0,0,0,0,0,2,0,14,4.0,0.44606447,0.5254601,0.50372714
29324,этносаясаттанушы,0,0,0,0,0,2,0,16,4.0,0.388053,0.46332407,0.4446223
29325,этнотілдік,0,0,0,0,0,2,0,10,3.0,0.3749926,0.45423478,0.42735022
29326,этноұжымдық,0,0,0,0,0,2,0,11,3.0,0.47704932,0.55689585,0.55783755
29327,этноұлттық,1,0,0,0,0,1,0,10,3.0,0.43127537,0.50730175,0.49883473
29328,ядролы,0,0,0,0,0,2,0,6,1.0,0.27374414,0.28899837,0.2723602
29329,абыз-би,1,0,0,0,0,0,0,7,2.0,0.42187968,0.47884184,0.4446411
29330,абыз-жырау,0,0,0,1,0,0,0,10,3.0,0.50805974,0.55430675,0.5245805
